69,exploits/windows/tftp/tftpdwin_long_filename,[]
1900,exploits/windows/brightstor/lgserver_rxssetdatagrowthscheduleandfilter,[]
1900,exploits/windows/brightstor/lgserver,[]
1900,exploits/windows/brightstor/lgserver_multi,[]
1900,exploits/windows/brightstor/lgserver_rxrlogin,[]
6504,exploits/windows/brightstor/ca_arcserve_342,[HNAME]
6502,exploits/windows/brightstor/tape_engine,[]
6502,exploits/windows/brightstor/tape_engine_0x8a,[]
6503,exploits/windows/brightstor/message_engine,[]
1900,exploits/windows/brightstor/lgserver_rxsuselicenseini,[]
41523,exploits/windows/brightstor/discovery_tcp,[]
2000,exploits/windows/brightstor/hsmserver,[]
6070,exploits/windows/brightstor/sql_agent,[]
6050,exploits/windows/brightstor/universal_agent,[]
6504,exploits/windows/brightstor/message_engine_72,[]
10202,exploits/windows/brightstor/license_gcr,[]
41524,exploits/windows/brightstor/discovery_udp,[]
6503,exploits/windows/brightstor/message_engine_heap,[]
7777,exploits/windows/backdoor/energizer_duo_payload,[]
1,exploits/windows/firewall/blackice_pam_icq,[]
44334,exploits/windows/firewall/kerio_auth,[]
445,exploits/windows/smb/ms09_050_smb2_negotiate_func_index,[]
3128,exploits/windows/proxy/proxypro_http_get,[]
23,exploits/windows/proxy/ccproxy_telnet_ping,[]
80,exploits/windows/proxy/bluecoat_winproxy_host,[]
80,exploits/windows/proxy/qbik_wingate_wwwproxy,[]
6101,exploits/windows/backupexec/name_service,[]
10000,exploits/windows/backupexec/remote_agent,[]
2049,exploits/windows/nfs/xlink_nfsd,[]
3306,exploits/windows/mysql/mysql_yassl_hello,[]
5800,exploits/windows/vnc/winvnc_http_get,[]
515,exploits/windows/lpd/saplpd,[]
515,exploits/windows/lpd/hummingbird_exceed,[]
13500,exploits/windows/lpd/wincomlpd_admin,[]
515,exploits/windows/lpd/niprint,[]
5093,exploits/windows/license/sentinel_lm7_udp,[]
10202,exploits/windows/license/calicserv_getconfig,[]
27000,exploits/windows/license/flexnet_lmgrd_bof,[]
10203,exploits/windows/license/calicclnt_getconfig,[]
25,exploits/windows/smtp/wmailserver,[]
25,exploits/windows/smtp/ms03_046_exchange2000_xexch50,[]
25,exploits/windows/smtp/mailcarrier_smtp_ehlo,[]
25,exploits/windows/smtp/njstar_smtp_bof,[]
25,exploits/windows/smtp/mercury_cram_md5,[]
8080,exploits/windows/http/hp_sitescope_dns_tool,[]
7510,exploits/windows/http/hp_nnm_ovas,[]
8080,exploits/windows/http/easyftp_list,[]
7001,exploits/windows/http/oracle_btm_writetofile,[]
8000,exploits/windows/http/miniweb_upload_wbem,[]
443,exploits/windows/http/hp_pcm_snac_update_domain,[]
80,exploits/windows/http/bea_weblogic_jsessionid,[]
9495,exploits/windows/http/ibm_tivoli_endpoint_bof,[]
8000,exploits/windows/http/icecast_header,[]
50000,exploits/windows/http/sap_configservlet_exec_noauth,[]
8080,exploits/windows/http/hp_imc_bims_upload,[]
80,exploits/windows/http/amlibweb_webquerydll_app,[]
8000,exploits/windows/http/ezserver_http,[]
80,exploits/windows/http/disk_pulse_enterprise_bof,[]
8080,exploits/windows/http/zenworks_assetmgmt_uploadservlet,[]
80,exploits/windows/http/servu_session_cookie,[]
8080,exploits/windows/http/jira_collector_traversal,[]
5250,exploits/windows/http/ca_igateway_debug,[]
9999,exploits/windows/http/sapdb_webtools,[]
8020,exploits/windows/http/desktopcentral_statusupdate_upload,[]
8080,exploits/windows/http/oracle9i_xdb_pass,[]
34443,exploits/windows/http/ca_totaldefense_regeneratereports,[]
80,exploits/windows/http/sambar6_search_results,[]
80,exploits/windows/http/sysax_create_folder,[]
8800,exploits/windows/http/nowsms,[]
8080,exploits/windows/http/novell_imanager_upload,[]
8028,exploits/windows/http/edirectory_host,[]
8080,exploits/windows/http/adobe_robohelper_authbypass,[]
8000,exploits/windows/http/shoutcast_format,[]
